codigo,marca,razon_social,direccion,region,cod_region,comuna,cod_comuna,lat,lng,precio_93,precio_95,precio_97,precio_DI,fecha_93,fecha_95,fecha_97,fecha_DI
pb620402,Petrofull,Combustible las Trancas Spa,"Ruta I-50 kililometro 96, Alcones, Marchihue",Del Libertador Gral. Bernardo O’Higgins,06,Marchihue,06204,-34.39831170186082,-71.71989502348512,1263000.0,1290000.0,,1002000.0,2025-10-10,2025-10-10,,2025-10-10
pb620402,Petrofull,Combustible las Trancas Spa,"Ruta I-50 kililometro 96, Alcones, Marchihue",Del Libertador Gral. Bernardo O’Higgins,06,Marchihue,06204,-34.39831170186082,-71.71989502348512,1263000.0,1290000.0,,1002000.0,2025-10-10,2025-10-10,,2025-10-10
co620501,COPEC,Julio y Arriagada Limitada,Anibal Pinto 0,Del Libertador Gral. Bernardo O’Higgins,06,Navidad,06205,-34.120025,-71.727826,,,,,,,,
pb620502,COPEC,Comercial y Servicios Los Lagos Limitada,Ignacio Carrera Pinto 0,Del Libertador Gral. Bernardo O’Higgins,06,Navidad,06205,-33.94607901649672,-71.7383462190628,1277000.0,1309000.0,1339000.0,1045000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb620601,GULF,SOCIEDAD COMERCIAL CISTERNA HERMANOS LIMITADA,"Ruta I-72, Sector Bucalemu, Paredones.",Del Libertador Gral. Bernardo O’Higgins,06,Paredones,06206,-34.64101,-72.043863,1282000.0,1311000.0,,1020000.0,2025-09-18,2025-09-18,,2025-09-18
pb620601,GULF,SOCIEDAD COMERCIAL CISTERNA HERMANOS LIMITADA,"Ruta I-72, Sector Bucalemu, Paredones.",Del Libertador Gral. Bernardo O’Higgins,06,Paredones,06206,-34.64101,-72.043863,1282000.0,1311000.0,,1020000.0,2025-09-18,2025-09-18,,2025-09-18
pb620601,GULF,SOCIEDAD COMERCIAL CISTERNA HERMANOS LIMITADA,"Ruta I-72, Sector Bucalemu, Paredones.",Del Libertador Gral. Bernardo O’Higgins,06,Paredones,06206,-34.64101,-72.043863,1282000.0,1311000.0,,1020000.0,2025-09-18,2025-09-18,,2025-09-18
te631001,Sin Bandera,Cristobal Patricio Carvacho Rengifo,Cruce Paredones 0,Del Libertador Gral. Bernardo O’Higgins,06,Paredones,06206,-34.65297974261105,-71.899573802948,1269000.0,1299000.0,1316000.0,1022000.0,2025-09-18,2025-09-18,2025-09-18,2025-09-18
co630101,COPEC,COMERCIAL GQ LIMITADA,"PANAMERICANA SUR KM 126,8 0",Del Libertador Gral. Bernardo O’Higgins,06,San Fernando,06301,-34.50889951183059,-70.92298686504364,1287000.0,1308000.0,1328000.0,1038000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co630102,COPEC,Comercial PMR Limitada,AV. BERNARDO O'HIGGINS 010,Del Libertador Gral. Bernardo O’Higgins,06,San Fernando,06301,-34.595805081581375,-70.98863124847412,1276000.0,1296000.0,1319000.0,1023000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co630103,COPEC,COMERCIAL H Y M LTDA,AV. B. OHIGGINS ESQ. M. VELASCO 0,Del Libertador Gral. Bernardo O’Higgins,06,San Fernando,06301,-34.584062451866885,-70.9837281703949,1283000.0,1302000.0,1325000.0,1029000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co630104,COPEC,COMERCIAL DANTOPAJJ LIMITADA / RUT: 76.944.280-4,AV. MANSO DE VELASCO 115,Del Libertador Gral. Bernardo O’Higgins,06,San Fernando,06301,-34.57408499142399,-70.99150657653809,1283000.0,1302000.0,1325000.0,1029000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
co630105,COPEC,Comercial y Servicios Fava Ltda,Av. Bernardo O'higgins 0443,Del Libertador Gral. Bernardo O’Higgins,06,San Fernando,06301,-34.603250,-70.987900,1282000.0,1302000.0,1325000.0,1029000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pb630101,Combustibles San Roque,FRANCISCO RAFAEL CATALAN VIDAL,CAMINO PUBLICO ROMA 0,Del Libertador Gral. Bernardo O’Higgins,06,San Fernando,06301,-34.584396,-70.910626,1279000.0,1305000.0,,1023000.0,2025-10-09,2025-10-09,,2025-10-09
pe630101,ARAMCO,Esmax Red Limitada,Panamericana Sur km. 135,Del Libertador Gral. Bernardo O’Higgins,06,San Fernando,06301,-34.57034810437356,-70.97134709358215,1287000.0,1308000.0,1328000.0,1038000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
pe630102,ARAMCO,Sociedad Comercial AAN SpA.,Av. Bdo. O'Higgins 790,Del Libertador Gral. Bernardo O’Higgins,06,San Fernando,06301,-34.58587550851672,-70.98425117928254,1283000.0,1302000.0,1326000.0,1030000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
sh630102,SHELL,Distribuidora de Combustibles y Comercializadora D&M SPA,O'Higgins 518,Del Libertador Gral. Bernardo O’Higgins,06,San Fernando,06301,-34.58907060597533,-70.98542332649231,1283000.0,1302000.0,1330000.0,1029000.0,2025-10-09,2025-10-09,2025-10-09,2025-10-09
